TimeSeries ID,node/cpu/allocatable_utilization.k8s_node.ALIGN_MEAN.REDUCE_PERCENTILE_50.metric.type="kubernetes.io/node/cpu/allocatable_utilization" resource.type="k8s_node" resource.label.project_id="cnae-422614" resource.label.location="us-central1" resource.label.cluster_name="online-boutique" resource.label.node_name=one_of("gk3-online-boutique-pool-2-f651cbdc-dq97").node_name:gk3-online-boutique-pool-2-f651cbdc-dq97.project_id:cnae-422614
node_name,gk3-online-boutique-pool-2-f651cbdc-dq97
project_id,cnae-422614
Wed Jun 19 2024 14:50:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Wed Jun 19 2024 14:55:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 15:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 15:05:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 15:10:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Wed Jun 19 2024 15:15:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 15:20:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 15:25:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 15:30:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Wed Jun 19 2024 15:35:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 15:40:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 15:45:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Wed Jun 19 2024 15:50:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Wed Jun 19 2024 15:55:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 16:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 16:05:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 16:10:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 16:15:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 16:20:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 16:25:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 16:30:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 16:35:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14602369030666432
Wed Jun 19 2024 16:40:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14177057311326635
Wed Jun 19 2024 16:45:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 16:50:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 16:55:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 17:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 17:05:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 17:10:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 17:15:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 17:20:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 17:25:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Wed Jun 19 2024 17:30:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 17:35:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 17:40:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 17:45:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 17:50:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 17:55:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 18:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Wed Jun 19 2024 18:05:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 18:10:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 18:15:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 18:20:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Wed Jun 19 2024 18:25:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 18:30:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 18:35:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 18:40:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Wed Jun 19 2024 18:45:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 18:50:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14177057311326635
Wed Jun 19 2024 18:55:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 19:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Wed Jun 19 2024 19:05:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 19:10:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 19:15:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 19:20:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 19:25:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 19:30:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 19:35:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 19:40:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 19:45:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 19:50:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 19:55:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14177057311326635
Wed Jun 19 2024 20:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14177057311326635
Wed Jun 19 2024 20:05:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14602369030666432
Wed Jun 19 2024 20:10:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14177057311326635
Wed Jun 19 2024 20:15:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 20:20:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14177057311326635
Wed Jun 19 2024 20:25:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14177057311326635
Wed Jun 19 2024 20:30:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.14177057311326635
Wed Jun 19 2024 20:35:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 20:40:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 20:45:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 20:50:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 20:55:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 21:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Wed Jun 19 2024 21:05:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 21:10:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Wed Jun 19 2024 21:15:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Wed Jun 19 2024 21:20:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Wed Jun 19 2024 21:25:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 21:30:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Wed Jun 19 2024 21:35:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Wed Jun 19 2024 21:40:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Wed Jun 19 2024 21:45:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 21:50:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Wed Jun 19 2024 21:55:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 22:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12596131798672133
Wed Jun 19 2024 22:05:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 22:10:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 22:15:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 22:20:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 22:25:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Wed Jun 19 2024 22:30:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 22:35:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 22:40:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Wed Jun 19 2024 22:45:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 22:50:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 22:55:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 23:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Wed Jun 19 2024 23:05:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 23:10:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 23:15:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 23:20:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Wed Jun 19 2024 23:25:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Wed Jun 19 2024 23:30:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 23:35:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 23:40:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Wed Jun 19 2024 23:45:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 23:50:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Wed Jun 19 2024 23:55:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Thu Jun 20 2024 00:00:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12596131798672133
Thu Jun 20 2024 00:05:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13764133311967608
Thu Jun 20 2024 00:10:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Thu Jun 20 2024 00:15:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.13363236225211267
Thu Jun 20 2024 00:20:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Thu Jun 20 2024 00:25:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Thu Jun 20 2024 00:30:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Thu Jun 20 2024 00:35:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
Thu Jun 20 2024 00:40:00 GMT+0200 (Mitteleuropäische Sommerzeit),0.12974015752632295
